2018-03-21 20:35:37,RT @sol651: SIGUE LA GUERRA ENTRE ROJOS Anoche fue Capturado en Maiquetía SVMI Gral  (EJ) en calidad de retiro Víctor Cruz Weffer ex jefe P…
2018-03-21 20:35:35,RT @ChileBicampeon: PPK podrá ser corrupto pero al menos tuvo la decencia de renunciar a la Presidencia de su país. Acá en Chile tenemos de…
2018-03-21 20:35:35,RT @sumalen59: Contra este régimen postfranquista corrupto  la #IIIRepúblicaEsFuturo https://t.co/k7IYwwEZOE
2018-03-21 20:35:35,"RT @paolucci40: Así son los Demócratas, por la mas mínima acusación por corrupción renuncian como @ppkamigo. En cambio @NicolasMaduro acusa…"
2018-03-21 20:35:35,RT @graffitiborrao: ¿Recuerdan la bulla con los 600 millones de las cortinas de Palacio? pues aquí se robaron 15 mil o 20 mil millones y no…
2018-03-21 20:35:33,"RT @eliaspino: ""No soy corrupto"", dijo PPK al despedirse. Pero picó cerca, digo yo."
2018-03-21 20:35:28,"@davismr1995 @AlmendraGGo @_miccki @YouTube Oye un chiste ti país, otro presidente se va por corrupto jajajajaja y… https://t.co/Iymn4PGjRA"
2018-03-21 20:35:27,@portalaldia Bienvenido a su celda General corrupto.
2018-03-21 20:35:27,@Ojo_Publico @ppkamigo #21Mar Huyo hacia adelante. Pedro Pablo Kuczynski prefirio renunciar a ser destituido por corrupto
2018-03-21 20:35:26,RT @elmorsa: Ppk hace referencia a aquellas épocas en las que se grababa a políticos. En el gobierno corrupto del sujeto que él indultó
2018-03-21 20:35:25,RT @sol651: SIGUE LA GUERRA ENTRE ROJOS Anoche fue Capturado en Maiquetía SVMI Gral  (EJ) en calidad de retiro Víctor Cruz Weffer ex jefe P…
2018-03-21 20:35:24,@Vero_Mendoza_F que Conchan eres tu apoyastes a PPK le diste su voto sabiendo que era un corrupto un lobbysta eres una cara dura
2018-03-21 20:35:24,"🐒 Los españoles votan a un partido corrupto por España, hacen lo que sea por su unidad. 

🐵 Hip, y así nos va a nos… https://t.co/LsFuWb4wyU"
2018-03-21 20:35:22,RT @saos50: Hey @JoseAMeadeK ve a este par de marinos bien armados intimidando a pescadores que se encuentran sin trabajo. Habrá un millón…
2018-03-21 20:35:21,"RT @jason_molina1: #lllRepúblicaEsFuturo Porque ya es imposible tapar tanta basura del Régimen corrupto y criminal del 78, avalado por la M…"
2018-03-21 20:35:18,"RT @esteninf: Kuczynski: Habrá una transición democráticamente ordenada, agradezco a quienes me ayudaron y trabajaron conmigo.. Gracias a t…"
2018-03-21 20:35:17,"RT @leagrille: Renunció por corrupto el presidente de Perú. Organizaba la cumbre de las Américas sobre ""gobernabilidad contra la corrupción…"
2018-03-21 20:35:17,"Retweeted Monos y Monadas (@nicolasyerovi):

Estimado Corrupto: 
Los abajo firmantes el Corrupto, el Corrupto y el… https://t.co/dEBBoPncxL"
2018-03-21 20:35:16,"RT @NMorenolibertad: Pronto les tocará a los operadores financieros que viven en Miami, esos que tienen bancos en el Caribe y Panamá, todos…"
2018-03-21 20:35:15,"RT @elcedetueme: Si hay algo de lo que se cuida todo corrupto en el mundo, es ocultar su riqueza mal habida, los miembros de esta mafia son…"
2018-03-21 20:35:15,"RT @Punchline04: 1) Perú va al mundial
2) Paolo se pega saques y no lo castigan
3) Hacen renunciar a un presidente corrupto
4)Aji Seco
5)Ma…"
2018-03-21 20:35:14,"@CrisRefuse Tuvieron los huevos y la valentia para mandar a la mierda a su presidente corrupto, digno ejemplo a seg… https://t.co/vRL8kNGbeB"
2018-03-21 20:35:13,"RT @VandameLuis: Que se hagan los cojudos ahora todos aquellos que hicieron llegar al corrupto de PPK al poder, incluyendo al grupo de pode…"
2018-03-21 20:35:13,RT @JuanEPaezPumar: No defiendo el régimen peruano ni a PPK. Corrupto es corrupto. Sea de izquierda o derecha. Y la corrupción hay que cast…
2018-03-21 20:35:11,Ha renunciado el corrupto de Pedro Pablo Kuczynski. Ya sabemos quien no va ir a la Cumbre de las Américas.
